167,Hotel Folch," Carrer de Loria 6 Sant Julia de Loria, Sant Julia de Loria AD600, Andorra 
",hotel,42.4676,1.49349,3.0,16590,16614
168,Shusski Hotel Andorra La Vella," Av. Coprincep Frances 83 AD 200, Andorra la Vella, Andorra 
",hotel,42.5063,1.52184,4.0,16614,16618
169,Sant Eloi Hotel," Ctra. dEspanya, s/n, Sant Julia de Loria AD600, Andorra 
",hotel,42.4658,1.49213,3.0,16618,16731
170,Ordino Hotel," Ctra. General dOrdino 1, Ordino AD 300, Andorra 
",hotel,0.0,0.0,3.0,16731,16799
171,Hotel Camel.lot," C/ de la Solana, 24, Pas de la Casa AD200, Andorra 
",hotel,42.5426,1.73158,3.0,16799,16818
172,Hotel Jaume I," Roureda de Sansa, 2, Andorra la Vella AD500, Andorra 
",hotel,42.5046,1.51429,3.0,16818,16868
173,Hotel Central," Carrer Abelletes, 5, Pas de la Casa AD200, Andorra 
",hotel,42.5429,1.73364,3.0,16868,16898
174,Ubicado en el centro con excelentes vistas," Calle la Llacuna, 15, Andorra la Vella 500, Andorra 
",hotel,42.5088,1.52217,5.0,16898,16899
175,Hotel Erts," Ctra General de Arinsal s/n, Erts AD400, Andorra 
",hotel,42.5616,1.49681,3.0,16899,16949
176,Hotel Bellpi," Avinguda Santa Coloma, 30, Andorra la Vella AD500, Andorra 
",hotel,42.5039,1.51401,3.0,16949,16969
177,Roc Del Castell Hotel," Crta. General, s/n, Canillo AD100, Andorra 
",hotel,42.5667,1.59946,3.5,16969,16993
178,Font Hotel," Av. del Ravell 2 | La Massana ski area, La Massana AD400, Andorra 
",hotel,42.547,1.5137,3.0,16993,17009
179,Hotel Paris Londres," Miguel Mateu 11, Escaldes-Engordany, Andorra 
",hotel,42.5101,1.53879,3.5,17009,17012
180,Somriu Hotel Eurotel," Avinguda Fiter I Rossell, 51, Escaldes-Engordany AD700, Andorra 
",hotel,42.5138,1.53301,3.0,17012,17108
181,Hotel Envalira," Carrer Bearn 8, Pas de la Casa, Andorra 
",hotel,42.5414,1.73256,3.5,17108,17108
182,Hotel Encamp," Avda. De Joan Marti, 95, Encamp AD200, Andorra 
",hotel,42.5321,1.57407,3.0,17108,17130
183,Alba Aparthotel," Sant Pere Del Tarter, Soldeu AD100, Andorra 
",hotel,42.5798,1.65073,4.5,17130,17130
